TIMESTAMP,G,LWin,T2,RH2,U2,RRR,PRES,N
2020-01-27 00:00:00,13.740888,324.2022,271.33817,100.0,0.8994171332737525,0.11731306,534.0967099645636,0.8131874
2020-01-27 06:00:00,0.0,294.09946,267.0408,100.0,0.4799941505253791,0.0,534.4676577270395,0.88196707
2020-01-27 12:00:00,44.950035,302.91388,268.46243,100.0,0.8566949839655131,3.055641e-05,534.4534451690902,0.9631429
2020-01-27 18:00:00,961.0647,312.6086,277.22098,62.894962,1.0832333435314305,0.4277879,534.3016245947108,0.99438465
2020-01-28 00:00:00,8.909153,339.71194,273.8411,97.56386,0.48644981812715943,0.1905851,533.9299662043373,0.97839534
2020-01-28 06:00:00,0.0,325.06223,271.085,100.0,0.7122049819549936,0.08423394,534.3454804878114,0.9939895
2020-01-28 12:00:00,45.68375,298.4822,269.8577,97.60554,0.38060847943638487,0.0008779772,533.9646346939064,0.989954
2020-01-28 18:00:00,724.29724,333.64917,279.074,81.265656,1.6571287021165009,1.387439,533.1789847941251,0.9883967
2020-01-29 00:00:00,11.425671,323.44583,272.3748,100.0,0.9022225769939074,0.42613432,532.6201774710412,0.9509822
2020-01-29 06:00:00,0.0,338.1611,270.93582,100.0,0.43198570128209757,0.013718719,533.1169063713681,1.0
2020-01-29 12:00:00,21.593246,317.50555,270.15042,100.0,0.5820825987910709,0.0010186932,533.047670910501,1.0
2020-01-29 18:00:00,767.92334,330.45807,275.78934,73.86428,0.9374223575770854,0.29445904,533.1889335846896,1.0
2020-01-30 00:00:00,4.586368,347.66473,271.34427,99.599686,0.3859408998647128,0.40096954,533.138783558783,1.0
2020-01-30 06:00:00,0.0,320.3861,270.22488,100.0,0.37801689528089466,0.04526529,533.1753808955023,0.9940735
2020-01-30 12:00:00,31.749949,322.9503,270.63626,100.0,1.1418542733066375,0.113582805,533.4495817456522,1.0
2020-01-30 18:00:00,799.0356,329.5289,278.3013,95.56954,1.2721820283141916,0.8222798,533.2790818093964,0.9780424
2020-01-31 00:00:00,17.155087,305.9736,272.97513,100.0,0.3914558256736145,0.4360592,533.2014203320308,0.97748256
2020-01-31 06:00:00,0.0,313.1275,270.00443,100.0,0.8859145255949247,0.04764217,533.8646391969063,0.9935241
2020-01-31 12:00:00,27.910503,317.23862,270.78128,100.0,1.4953958366918283,0.13899834,533.8619997218586,0.99195206
2020-01-31 18:00:00,777.8539,330.4986,279.29837,100.0,1.0196887604225888,0.686493,533.786165573372,0.9829826
2020-02-01 00:00:00,10.66399,323.50223,271.7642,100.0,0.50459590683209,0.72375476,533.5336896332304,0.99961275
2020-02-01 06:00:00,0.0,312.12582,269.50394,100.0,0.9637005744363757,0.058187857,534.2445713263716,0.9928738
2020-02-01 12:00:00,30.041683,308.0139,270.88846,93.13327,1.529900166744317,0.020754524,533.9401687905795,0.99450773
2020-02-01 18:00:00,737.2664,341.6036,277.606,74.86624,1.2509871424627688,1.3449022,533.9008812196769,0.99989825
2020-02-02 00:00:00,13.672873,325.63083,271.8904,100.0,1.0397816377815008,0.5372772,533.5976969031377,0.96260256
2020-02-02 06:00:00,0.0,312.3714,269.82108,100.0,0.7005983528740988,0.028981086,534.272793405728,1.0
2020-02-02 12:00:00,39.392883,315.70557,270.61917,100.0,1.3090254812673272,0.0020597845,534.1798534285668,0.9803277
2020-02-02 18:00:00,817.6408,339.5175,278.52737,81.40089,1.0958271061955092,1.0563147,534.2164507652863,0.9950774
2020-02-03 00:00:00,8.051309,333.8161,272.29617,100.0,0.6740333363086615,0.22862056,533.6946468520059,0.99971443
2020-02-03 06:00:00,0.0,322.3928,271.00345,100.0,0.5351458115308525,0.07184639,534.0267131166636,1.0
2020-02-03 12:00:00,23.874758,324.55777,270.7737,99.79264,1.2083942080491636,0.091022186,534.40628993218,1.0
2020-02-03 18:00:00,594.6528,347.16278,277.25687,98.42226,0.9520399184919176,0.9872988,534.4748655242853,1.0
2020-02-04 00:00:00,10.025633,316.69473,272.31766,100.0,0.2806379501087949,0.4543916,533.9727561555917,1.0
2020-02-04 06:00:00,0.0,308.45862,270.19608,100.0,0.29214063367457,0.21221142,534.0939182121092,1.0
2020-02-04 12:00:00,25.590746,329.55472,271.49905,99.423004,0.7040489409062158,0.020190448,533.69312407794,1.0
2020-02-04 18:00:00,614.61835,327.51584,276.4136,78.32878,1.267517192336996,0.8751964,533.4010560120824,0.9995326
2020-02-05 00:00:00,13.472173,317.12054,272.80276,100.0,0.7061607944180999,0.16834693,533.1943140530561,0.9918997
2020-02-05 06:00:00,0.0,301.55194,270.251,100.0,0.45840340356603965,0.049064983,533.7223613400071,0.9999491
2020-02-05 12:00:00,26.253838,317.89362,270.98807,100.0,0.3772686193448707,0.021798216,533.2481694958568,0.9812859
2020-02-05 18:00:00,918.95276,324.13693,280.41922,99.850136,0.923183372274367,1.0209987,532.5329732761954,0.9916531
2020-02-06 00:00:00,8.038458,328.58554,272.04788,100.0,0.8966887379070868,0.30376086,531.9419846611834,0.9995326
2020-02-06 06:00:00,0.0,320.95944,270.3904,100.0,0.5948417363667886,0.2582886,532.9392493970023,0.99205375
2020-02-06 12:00:00,31.54658,309.61667,270.69363,100.0,0.5011033840321282,0.030816533,532.9804150559196,0.94684815
2020-02-06 18:00:00,575.41614,345.43,274.9385,96.905426,1.026723027053162,1.0795761,533.0787355014472,0.99518836
2020-02-07 00:00:00,6.0646963,343.17807,271.87137,100.0,0.5643517107958635,0.47316217,532.6040360659416,1.0
2020-02-07 06:00:00,0.0,327.99112,269.94046,100.0,0.832858672820478,0.30434155,533.2826349488837,0.97105634
2020-02-07 12:00:00,18.385174,334.33722,271.04544,100.0,0.47135930899420425,0.14375965,533.2648692514471,0.9947424
2020-02-07 18:00:00,756.6214,342.9864,276.06497,78.95643,0.8683493613218097,1.3859814,533.368062573986,0.9404612
2020-02-08 00:00:00,6.850806,341.72305,272.78323,100.0,0.7445221929510935,0.22582777,532.728700502811,0.9699658
2020-02-08 06:00:00,0.0,325.08444,270.9517,100.0,0.6134373642327459,0.5054949,533.5439429786082,0.9905724
2020-02-08 12:00:00,20.820295,340.88223,271.80936,100.0,0.8144585338353052,0.24727057,533.6063259561782,0.99807954
2020-02-08 18:00:00,725.6972,332.1078,276.46463,100.0,1.6162338545035875,0.82496345,533.4131366863393,0.98686916
2020-02-09 00:00:00,10.136622,321.69666,271.58035,100.0,0.8889308833692486,0.5997263,533.0385850252406,0.9929541
2020-02-09 06:00:00,0.0,313.31888,269.74002,100.0,0.3549928861684449,0.16273606,533.66266859662,0.9896711
2020-02-09 12:00:00,39.742863,302.2811,268.56448,100.0,0.44429774136996253,0.00042778975,533.4592259814034,0.98420924
2020-02-09 18:00:00,951.13275,305.5839,278.93192,81.03522,1.672166153303819,0.44972077,533.1316772798083,0.96721554
2020-02-10 00:00:00,10.824452,326.9275,272.5757,100.0,0.6118054739047702,0.34753093,532.7565165090831,0.96299773
2020-02-10 06:00:00,0.0,313.6753,269.92313,100.0,0.605748419137817,0.10269682,533.4776515476019,0.9947424
2020-02-10 12:00:00,32.26021,315.74222,271.1387,97.710335,1.0490095345969268,0.20451845,533.2627881268902,0.89472246
2020-02-10 18:00:00,532.0383,339.21277,275.13553,100.0,1.0600452772357212,1.2072672,533.0452344719954,0.9888505
2020-02-11 00:00:00,15.547639,312.8825,272.52786,100.0,1.1571035687093338,0.46780565,532.6138833382352,0.99404824
2020-02-11 06:00:00,0.0,321.13333,269.959,100.0,1.4629454576159553,0.049461536,533.5841442139504,0.99549353
2020-02-11 12:00:00,31.076996,309.09167,270.7156,100.0,2.0520498821314272,0.0093296245,533.4210043523469,0.99515915
2020-02-11 18:00:00,971.9717,316.1722,276.3726,76.70827,1.3562044980090888,0.3510951,533.5224211051421,0.77154785
2020-02-12 00:00:00,12.117501,323.53445,273.38577,99.54121,0.9523730712316525,0.16981798,532.8374265711228,0.99455917
2020-02-12 06:00:00,0.0,322.58276,270.30374,100.0,1.062527257395403,0.050511472,533.6076964528378,0.97879916
2020-02-12 12:00:00,31.537119,298.90778,270.8206,99.06232,1.2749232133974826,0.0066490704,533.246392926113,0.9654841
2020-02-12 18:00:00,905.89386,312.2928,278.939,72.44129,1.048722812404214,0.889794,533.249438474245,0.98650974
2020-02-13 00:00:00,9.525362,327.3925,273.22806,97.29012,0.5818394003916019,0.1747193,532.5099793877988,0.92723054
2020-02-13 06:00:00,0.0,307.35028,269.7266,100.0,0.7726164720577662,0.1767927,532.8294573868442,0.9200495
2020-02-13 12:00:00,27.269983,316.30307,271.814,94.67897,1.016147481672582,0.2526727,532.9575226857942,0.8112429
2020-02-13 18:00:00,845.895,323.2286,278.96414,95.169556,0.8200360904989545,0.8020264,532.6666728391896,0.98590624
2020-02-14 00:00:00,9.683659,327.20667,273.2112,98.40419,0.6336956940167309,2.4708438,532.629009560624,0.99474007
2020-02-14 06:00:00,0.0,314.21167,270.36282,100.0,0.9738124344542068,0.0400078,533.3069993339395,0.93858314
2020-02-14 12:00:00,34.583195,310.4528,271.34525,98.29248,1.609028050643365,0.0073316433,533.1937049434297,0.97031504
2020-02-14 18:00:00,760.3394,326.80334,277.1033,67.48552,0.757219203509385,0.73314553,533.3075576844304,0.66671324
2020-02-15 00:00:00,13.3241,318.4211,272.9656,95.81741,0.7993945730535271,0.076191165,532.7591052249953,0.9562806
2020-02-15 06:00:00,0.0,301.96335,269.20706,100.0,1.264150241300266,0.33840096,533.4447596277764,0.89183307
2020-02-15 12:00:00,38.008472,292.66083,270.14456,99.09489,1.3278578351610069,0.0019073486,533.5506431844985,0.66683567
2020-02-15 18:00:00,949.5353,318.38223,276.9971,69.57175,1.0690021870855555,0.3164648,533.4765856057558,0.60798305
2020-02-16 00:00:00,9.025314,339.86334,274.74002,87.4232,0.787584316181268,0.1714324,532.6057111174142,0.973871
2020-02-16 06:00:00,0.0,297.2464,269.9219,100.0,1.0930488696907212,0.0011103629,532.8378834033426,0.9548383
2020-02-16 12:00:00,32.04111,312.74167,270.05814,100.0,1.5474366510468174,0.019514715,533.2305560758267,0.8567088
2020-02-16 18:00:00,944.62195,318.55334,278.81253,90.1681,0.969983425836844,1.5436811,532.5564239968116,0.8731096
2020-02-17 00:00:00,7.901313,341.56195,273.26248,100.0,0.9264435097989158,2.1181517,532.644998688317,0.9573657
2020-02-17 06:00:00,0.0,325.41083,270.96902,100.0,0.8214255188050849,0.15172899,532.6688554820175,0.91300356
2020-02-17 12:00:00,32.623543,308.29138,269.9915,100.0,1.799401509858203,0.035358157,532.5085581320039,0.8155982
2020-02-17 18:00:00,1041.7975,309.4964,277.2571,82.03684,1.301369169328152,0.87672913,532.5410947378807,0.68176043
2020-02-18 00:00:00,18.96658,307.14194,274.1309,95.03984,1.3051259354249394,0.364152,532.1008607554021,0.73767686
2020-02-18 06:00:00,0.0,282.6413,268.69315,100.0,1.7586480467490766,0.02994464,532.9439192374713,0.71570337
2020-02-18 12:00:00,41.701633,285.348,269.60135,100.0,1.9427782639282682,0.0010870981,533.108125040921,0.8641999
2020-02-18 18:00:00,1055.1917,310.17307,277.18094,83.11426,2.021646477823102,0.26981905,533.0378236382076,0.84190613
2020-02-19 00:00:00,15.074623,313.72446,272.6929,100.0,1.2917404505450272,0.027835282,532.7074831841581,0.94629186
2020-02-19 06:00:00,0.0,299.23584,269.99197,100.0,1.4516233803516185,0.002429847,533.4161314753358,0.7386737
2020-02-19 12:00:00,37.110764,289.56027,269.88333,99.51128,1.5870139253070055,0.00070193084,533.4474498619596,0.80502874
2020-02-19 18:00:00,814.6481,322.2714,276.7471,82.378174,1.5857937088275018,0.7003127,533.4919148646867,0.89221054
2020-02-20 00:00:00,11.618759,330.0778,273.62527,98.08445,0.6649433358924882,0.20707007,532.9728519447252,0.99883246
2020-02-20 06:00:00,0.0,320.8622,271.5269,100.0,0.43437509164475424,0.20941915,533.6688104520196,0.9797019
2020-02-20 12:00:00,31.072327,308.65527,270.57938,95.76462,0.26327992110993687,0.0,533.6087116355484,0.9863797
2020-02-20 18:00:00,866.40027,330.32443,277.83475,84.8289,1.077217448397981,0.47202128,533.339789735494,0.9466175
2020-02-21 00:00:00,10.864297,338.82416,273.50394,100.0,1.033944953707676,0.1782437,532.8013368257589,0.97783697
2020-02-21 06:00:00,0.0,309.12582,270.4551,100.0,0.7944147224801745,6.111281e-05,534.0812791873616,1.0
2020-02-21 12:00:00,33.488403,287.3393,268.90335,100.0,0.8711905387350818,3.055641e-05,533.84118847629,0.9966195
2020-02-21 18:00:00,873.965,316.1861,278.8743,59.970398,2.0536018561088523,0.13344061,533.7656081234812,0.9594722
2020-02-22 00:00:00,9.527724,314.0147,274.27444,86.0015,1.0321042421882518,0.04154914,533.5511507758538,1.0
2020-02-22 06:00:00,0.0,317.82138,270.54642,100.0,0.9408146555067639,0.00032796175,534.0884362254717,0.9997653
